unique_id,osmid,name,geometry,longitude,latitude,usage_count,POI_type,amenity
node/7685019865,7685019865,hochzeitsrausch,POINT (6.9421303 50.9351926),6.9421303,50.9351926,16779,POI_shop,
node/7685019868,7685019868,Marco Maspero,POINT (6.9426001 50.9352169),6.9426001,50.9352169,16671,POI_shop,
node/7692433846,7692433846,S.A.L.E.,POINT (7.0735558 50.9758673),7.0735558,50.9758673,0,POI_shop,
node/7692433847,7692433847,einfach bunt,POINT (7.0734995 50.9759379),7.0734995,50.9759379,0,POI_shop,
node/7692433848,7692433848,smile optic,POINT (7.0731575 50.9763001),7.0731575,50.9763001,0,POI_shop,
node/7692433849,7692433849,Vitasana,POINT (7.0721939 50.9771137),7.0721939,50.9771137,0,POI_shop,
node/7692433850,7692433850,blumenstärke,POINT (7.0719995 50.9772986),7.0719995,50.9772986,0,POI_shop,
node/7692433851,7692433851,Nagelmanufaktur,POINT (7.0719351 50.9773636),7.0719351,50.9773636,0,POI_shop,
node/7692433853,7692433853,Geers,POINT (7.0716481 50.9776381),7.0716481,50.9776381,0,POI_shop,
node/7692433855,7692433855,Fashion & Lifestyle,POINT (7.071573 50.9777352),7.071573,50.9777352,0,POI_shop,
node/7692433856,7692433856,Dell'Vino,POINT (7.0713001 50.9777613),7.0713001,50.9777613,0,POI_shop,
node/7692433857,7692433857,Schulte Textil,POINT (7.0713611 50.9777065),7.0713611,50.9777065,0,POI_shop,
node/7692433860,7692433860,Wäsche Boutique Fehl,POINT (7.0716751 50.9773542),7.0716751,50.9773542,0,POI_shop,
node/7692433861,7692433861,Munny Orthopädie,POINT (7.0719679 50.9771086),7.0719679,50.9771086,0,POI_shop,
node/7692433862,7692433862,purechai,POINT (7.0721859 50.9768709),7.0721859,50.9768709,0,POI_shop,
node/7692433863,7692433863,Schlüsseldienst Service Punkt,POINT (7.0723338 50.9767495),7.0723338,50.9767495,0,POI_shop,
node/7692433864,7692433864,ZWÖLf (107),POINT (7.0727482 50.9764431),7.0727482,50.9764431,0,POI_shop,
node/7692433865,7692433865,der Schmuckdoktor (107),POINT (7.0726866 50.9765016),7.0726866,50.9765016,0,POI_shop,
node/7692433866,7692433866,zum Glück (105),POINT (7.0728063 50.9763749),7.0728063,50.9763749,0,POI_shop,
node/7692433867,7692433867,Büchermarkt Köln-Dellbrück,POINT (7.0731059 50.9760328),7.0731059,50.9760328,0,POI_shop,
node/7692433868,7692433868,Salon Atmosp'hair,POINT (7.0731985 50.9759372),7.0731985,50.9759372,0,POI_shop,
node/7692433870,7692433870,Blumen Risse,POINT (7.0733297 50.9757741),7.0733297,50.9757741,0,POI_shop,
node/7692433871,7692433871,Ernsting's family,POINT (7.0734599 50.9756327),7.0734599,50.9756327,0,POI_shop,
node/7692433872,7692433872,Dellbrücker Obsthaus,POINT (7.0735133 50.975574),7.0735133,50.975574,0,POI_shop,
node/7692433873,7692433873,Liebe,POINT (7.0741533 50.9749313),7.0741533,50.9749313,0,POI_shop,
node/7692433874,7692433874,Bestattungshaus Kuckelkorn,POINT (7.0742237 50.974857),7.0742237,50.974857,0,POI_shop,
node/7695100085,7695100085,Morgenrot Naturkost,POINT (7.0770747 50.9453583),7.0770747,50.9453583,0,POI_shop,
node/7704871146,7704871146,Society Ink,POINT (6.9105922 50.9496423),6.9105922,50.9496423,4871,POI_shop,
node/7719678305,7719678305,U.S Nails,POINT (6.9236733 50.9470496),6.9236733,50.9470496,8415,POI_shop,
node/7719678306,7719678306,Sainatee,POINT (6.9237223 50.9470298),6.9237223,50.9470298,8357,POI_shop,
node/7719678312,7719678312,Salon Bendella,POINT (6.9237967 50.9469981),6.9237967,50.9469981,8332,POI_shop,
node/7719678313,7719678313,Barbershop,POINT (6.9238664 50.9469702),6.9238664,50.9469702,8307,POI_shop,
node/7719678314,7719678314,Bakkal,POINT (6.9239516 50.9469301),6.9239516,50.9469301,8291,POI_shop,
node/7721867625,7721867625,Billy Bottle,POINT (7.0739816 50.8964905),7.0739816,50.8964905,261,POI_shop,
node/7722284685,7722284685,ZK Rad Service,POINT (7.0241226 50.9401641),7.0241226,50.9401641,921,POI_shop,
node/7722289285,7722289285,Mel's Barferie,POINT (7.0251343 50.9401324),7.0251343,50.9401324,906,POI_shop,
node/7722294585,7722294585,"22,2 - Der Familiensecondhand",POINT (7.0244083 50.9401526),7.0244083,50.9401526,972,POI_shop,
node/7723284055,7723284055,,POINT (6.9235875 50.9473331),6.9235875,50.9473331,8330,POI_shop,
node/7723284056,7723284056,Salon 2,POINT (6.9235097 50.9472461),6.9235097,50.9472461,8447,POI_shop,
node/7723284059,7723284059,,POINT (6.9234071 50.9471781),6.9234071,50.9471781,8557,POI_shop,
node/7723284063,7723284063,Weinhandelshaus Scholzen,POINT (6.9235204 50.947113),6.9235204,50.947113,8520,POI_shop,
node/7723803009,7723803009,KiK Köln,POINT (7.0226258 50.9404543),7.0226258,50.9404543,858,POI_shop,
node/7723803010,7723803010,Express Reinigung,POINT (7.0241054 50.940418),7.0241054,50.940418,913,POI_shop,
node/7723803011,7723803011,Letizia Brunetto Iacona Änderungsatelier,POINT (7.022882 50.9404379),7.022882,50.9404379,874,POI_shop,
node/7724468047,7724468047,dm,POINT (7.0015225 50.9375577),7.0015225,50.9375577,3782,POI_shop,
node/7724468048,7724468048,Kaufland,POINT (7.0014152 50.9375526),7.0014152,50.9375526,3767,POI_shop,
node/7726183577,7726183577,,POINT (6.9952594 50.9274029),6.9952594,50.9274029,1109,POI_shop,
node/7734836492,7734836492,Schneider Rad Service,POINT (6.943334 50.9324173),6.943334,50.9324173,8636,POI_shop,
node/7737946286,7737946286,Groundies Barefootwear,POINT (6.9407376 50.9368662),6.9407376,50.9368662,21162,POI_shop,
node/7751983285,7751983285,Hermes Optik,POINT (6.9411031 50.9111036),6.9411031,50.9111036,5231,POI_shop,
node/7755577453,7755577453,Musikhaus Tonger,POINT (6.946639 50.9412094),6.946639,50.9412094,10658,POI_shop,
node/7757005668,7757005668,Kraus,POINT (7.0500255 50.9420632),7.0500255,50.9420632,1,POI_shop,
node/7761327927,7761327927,Schreibwarengeschäft Schäfer,POINT (6.9211896 50.953293),6.9211896,50.953293,5475,POI_shop,
node/7761338419,7761338419,Computerzeit,POINT (6.9024543 50.9608029),6.9024543,50.9608029,1514,POI_shop,
node/7777679969,7777679969,Wasch Express,POINT (6.9239107 50.9577889),6.9239107,50.9577889,3219,POI_shop,
node/7778669475,7778669475,Matus Nail Design,POINT (6.9143292 50.9519019),6.9143292,50.9519019,8044,POI_shop,
node/7781614798,7781614798,Kleins Backstube,POINT (7.0160035 50.950498),7.0160035,50.950498,127,POI_shop,
node/7787878750,7787878750,The Convenience Store,POINT (6.9570869 50.9305385),6.9570869,50.9305385,7493,POI_shop,
node/7801605546,7801605546,Kiosk Passon,POINT (6.97355 50.9333876),6.97355,50.9333876,3879,POI_shop,
node/7801627330,7801627330,,POINT (6.9744807 50.9353984),6.9744807,50.9353984,6599,POI_shop,
node/7801637598,7801637598,,POINT (6.9763673 50.9366412),6.9763673,50.9366412,6903,POI_shop,
node/7802200811,7802200811,Juwelier Renner,POINT (7.0737775 50.9756043),7.0737775,50.9756043,0,POI_shop,
node/7802200812,7802200812,Köttgen Hörakustik,POINT (7.0737323 50.9756596),7.0737323,50.9756596,0,POI_shop,
node/7803483508,7803483508,Kraus,POINT (7.0738481 50.9755359),7.0738481,50.9755359,0,POI_shop,
node/7803483509,7803483509,Apollo-Optik,POINT (7.0739179 50.9754599),7.0739179,50.9754599,0,POI_shop,
node/7804608449,7804608449,Irene's Haarstudio,POINT (7.0710977 50.9787252),7.0710977,50.9787252,0,POI_shop,
node/7804608450,7804608450,Reinigungsshop Dellbrück,POINT (7.0712014 50.9787639),7.0712014,50.9787639,0,POI_shop,
node/7812431932,7812431932,Liebes Haar,POINT (7.0690396 50.9802134),7.0690396,50.9802134,1,POI_shop,
node/7812451853,7812451853,Herweg - Roth,POINT (7.0697067 50.9795457),7.0697067,50.9795457,1,POI_shop,
node/7812552061,7812552061,Elektrogeräte Esser,POINT (7.0711854 50.9790267),7.0711854,50.9790267,1,POI_shop,
node/7812771509,7812771509,Art Déco Kunst & Antiquitäten,POINT (7.0697283 50.9782968),7.0697283,50.9782968,0,POI_shop,
node/7812771510,7812771510,Angelsport Dellbrück,POINT (7.0696452 50.9782664),7.0696452,50.9782664,0,POI_shop,
node/7812771511,7812771511,Phibrows Beauty Azra,POINT (7.0691256 50.9782936),7.0691256,50.9782936,0,POI_shop,
node/7812771514,7812771514,American Fitness,POINT (7.0701232 50.9786373),7.0701232,50.9786373,0,POI_shop,
node/7812771515,7812771515,Fa. Becker,POINT (7.0699358 50.978602),7.0699358,50.978602,0,POI_shop,
node/7812771519,7812771519,Euroautoglas,POINT (7.0696701 50.978625),7.0696701,50.978625,0,POI_shop,
node/7814086992,7814086992,BEAUtique,POINT (7.0771935 50.9809549),7.0771935,50.9809549,0,POI_shop,
node/7814988125,7814988125,Kopierkiste,POINT (7.0736039 50.9758191),7.0736039,50.9758191,0,POI_shop,
node/7815001116,7815001116,dm,POINT (7.0733431 50.9760916),7.0733431,50.9760916,0,POI_shop,
node/7815087840,7815087840,Schuh-Mann,POINT (7.073668 50.9753893),7.073668,50.9753893,0,POI_shop,
node/7824424878,7824424878,Blumenhandel Piek,POINT (6.9594687 50.9284502),6.9594687,50.9284502,7858,POI_shop,
node/7826063107,7826063107,Jeff's Kiosk,POINT (6.9072005 50.9514394),6.9072005,50.9514394,3534,POI_shop,
node/7846180103,7846180103,Friedrich Karl Kiosk,POINT (6.9627141 50.9740949),6.9627141,50.9740949,2849,POI_shop,
node/7850278286,7850278286,Welcome - Kaufen und Helfen,POINT (6.9353771 50.9411667),6.9353771,50.9411667,11319,POI_shop,
node/7862029079,7862029079,Authhaus Levy,POINT (6.8960086 50.9459864),6.8960086,50.9459864,2488,POI_shop,
node/7878830692,7878830692,Adler Kiosk,POINT (6.9526851 50.9697546),6.9526851,50.9697546,2178,POI_shop,
node/7878845918,7878845918,abla's Backwaren,POINT (6.9517023 50.9711327),6.9517023,50.9711327,2467,POI_shop,
node/7878857190,7878857190,Aydin Ankara Markt,POINT (6.9532333 50.9702068),6.9532333,50.9702068,2488,POI_shop,
node/7881021122,7881021122,Bäckerei Mili,POINT (6.9667089 50.9666165),6.9667089,50.9666165,1588,POI_shop,
node/7890836447,7890836447,Körperkunst Köln,POINT (6.9759382 50.9393281),6.9759382,50.9393281,10826,POI_shop,
node/7896584585,7896584585,Markt am Eifelplatz,POINT (6.9442464 50.92456),6.9442464,50.92456,4656,POI_shop,
node/7910178263,7910178263,Wohn-Akzente,POINT (6.949415 50.9377216),6.949415,50.9377216,13441,POI_shop,
node/7910178281,7910178281,Tiroler Spezialitäten,POINT (6.9491759 50.9377338),6.9491759,50.9377338,14083,POI_shop,
node/7913164406,7913164406,Bäckerei & Konditorei Pistono,POINT (7.0029271 50.878297),7.0029271,50.878297,68,POI_shop,
node/7913164407,7913164407,Midpoint,POINT (7.0029011 50.8783528),7.0029011,50.8783528,68,POI_shop,
node/7934473462,7934473462,,POINT (6.9085708 50.9282737),6.9085708,50.9282737,4015,POI_shop,
node/7934703540,7934703540,City Änderungsschneiderei,POINT (6.9107536 50.9258299),6.9107536,50.9258299,5123,POI_shop,
node/7934703541,7934703541,Raum Design Ariane Nitschke,POINT (6.910428 50.9256346),6.910428,50.9256346,5003,POI_shop,
node/7934703542,7934703542,blackroot tatoos,POINT (6.9105401 50.9255288),6.9105401,50.9255288,4902,POI_shop,
node/7934703544,7934703544,Good Mood Records,POINT (6.9100559 50.9260774),6.9100559,50.9260774,4931,POI_shop,
node/7937633371,7937633371,Plaza Möbel,POINT (6.918439 50.9525027),6.918439,50.9525027,7519,POI_shop,
node/7944398824,7944398824,MUSKELKATERSPORT classic,POINT (6.9018475 50.9369053),6.9018475,50.9369053,4294,POI_shop,
node/7954699122,7954699122,Taku Taku Vintage Shop,POINT (6.9152708 50.9611916),6.9152708,50.9611916,1617,POI_shop,
node/7965925010,7965925010,Fleischhaus Ehrenfeld,POINT (6.9102106 50.9542354),6.9102106,50.9542354,5352,POI_shop,
node/7968923485,7968923485,prôt - von Alex handgebacken,POINT (6.9377877 50.9375294),6.9377877,50.9375294,20978,POI_shop,
node/7985951185,7985951185,Getränke Hoffmann,POINT (7.0038164 50.9279778),7.0038164,50.9279778,764,POI_shop,
node/7997238208,7997238208,Melina Best,POINT (6.9434264 50.9292816),6.9434264,50.9292816,10325,POI_shop,
node/8000475551,8000475551,,POINT (6.9406135 50.9123978),6.9406135,50.9123978,5627,POI_shop,
node/8009243685,8009243685,Beulenmaster,POINT (6.9199866 50.9475013),6.9199866,50.9475013,8803,POI_shop,
node/8009963214,8009963214,Rewe To Go,POINT (6.869275 50.9230549),6.869275,50.9230549,536,POI_shop,
node/8016209589,8016209589,Elektro-Wolf,POINT (7.0887759 50.8540563),7.0887759,50.8540563,0,POI_shop,
node/8016209590,8016209590,Anhäuser SKF Optik,POINT (7.0884693 50.8539879),7.0884693,50.8539879,0,POI_shop,
node/8016645377,8016645377,Bessi Home,POINT (7.0697895 50.8967638),7.0697895,50.8967638,215,POI_shop,
node/8016645378,8016645378,Fußpflege,POINT (7.0645932 50.8949376),7.0645932,50.8949376,300,POI_shop,
node/8016645382,8016645382,Kaya Süssland Shop,POINT (7.0641732 50.8966016),7.0641732,50.8966016,510,POI_shop,
node/8016651187,8016651187,,POINT (7.0646006 50.8950869),7.0646006,50.8950869,319,POI_shop,
node/8016651190,8016651190,TEDi,POINT (7.0642267 50.8963807),7.0642267,50.8963807,486,POI_shop,
node/8016651194,8016651194,Friseursalon Prestige,POINT (7.0646028 50.8951763),7.0646028,50.8951763,328,POI_shop,
node/8016651198,8016651198,Aiden Supermarkt,POINT (7.0638604 50.8960127),7.0638604,50.8960127,400,POI_shop,
node/8017492477,8017492477,Bäckerei reys,POINT (6.9141233 50.9200478),6.9141233,50.9200478,2954,POI_shop,
node/8017492478,8017492478,KiK,POINT (6.9147714 50.9201674),6.9147714,50.9201674,3526,POI_shop,
node/8023600480,8023600480,Baukraft Naturbaustoffe,POINT (6.8437716 50.9679603),6.8437716,50.9679603,1,POI_shop,
node/8026273554,8026273554,Auto Wittmann,POINT (6.9389947 50.9598476),6.9389947,50.9598476,2136,POI_shop,
node/8069433518,8069433518,Schaffensfreude,POINT (6.8333185 50.9669326),6.8333185,50.9669326,0,POI_shop,
node/8079195390,8079195390,bei Julius,POINT (6.9501139 50.931091),6.9501139,50.931091,5235,POI_shop,
node/8084305309,8084305309,Mill,POINT (6.9384764 50.9244634),6.9384764,50.9244634,5103,POI_shop,
node/8084305310,8084305310,Südlicht,POINT (6.9378984 50.9248708),6.9378984,50.9248708,5035,POI_shop,cafe
node/8094091752,8094091752,Netto Marken-Discount,POINT (7.0864864 50.8761155),7.0864864,50.8761155,0,POI_shop,
node/8097341208,8097341208,Smoke Nation,POINT (6.8357351 50.9359956),6.8357351,50.9359956,1175,POI_shop,
node/8097951110,8097951110,Anny Nails,POINT (6.9532811 50.9659378),6.9532811,50.9659378,5455,POI_shop,
node/8098588521,8098588521,Unser Blinklicht,POINT (6.9478937 50.930846),6.9478937,50.930846,5089,POI_shop,
node/8098600261,8098600261,Günter Lütgens Goldschmiedemeister,POINT (6.9475596 50.9329402),6.9475596,50.9329402,7172,POI_shop,
node/8100862888,8100862888,Anna's Kiosk,POINT (7.0675993 50.8913704),7.0675993,50.8913704,158,POI_shop,
node/8104229529,8104229529,Royal Tattoo Downtown,POINT (6.9433997 50.9305329),6.9433997,50.9305329,10041,POI_shop,
node/8111883865,8111883865,TK Maxx,POINT (6.8340232 50.9379112),6.8340232,50.9379112,1358,POI_shop,
node/8118304616,8118304616,,POINT (6.8344429 50.9378003),6.8344429,50.9378003,1400,POI_shop,
node/8118353744,8118353744,Snipes,POINT (6.8343128 50.9379085),6.8343128,50.9379085,1389,POI_shop,
node/8118367188,8118367188,Zara,POINT (6.8345448 50.9378003),6.8345448,50.9378003,1398,POI_shop,
node/8131880606,8131880606,JalouCity,POINT (6.9410867 50.9294576),6.9410867,50.9294576,12901,POI_shop,
node/8132366777,8132366777,,POINT (7.0046821 50.953022),7.0046821,50.953022,1370,POI_shop,
node/8143071787,8143071787,Multishop am Markt,POINT (6.8813674 50.9555297),6.8813674,50.9555297,236,POI_shop,
node/8143103137,8143103137,Mini-Super-Markt,POINT (6.9483902 50.931468),6.9483902,50.931468,5405,POI_shop,
node/8148983833,8148983833,Salzem,POINT (6.9349607 50.9382838),6.9349607,50.9382838,15001,POI_shop,
node/8150033509,8150033509,Rasierer-Service Janßen,POINT (6.945792 50.9361256),6.945792,50.9361256,15071,POI_shop,
node/8154858146,8154858146,Klein's Backstube,POINT (6.9312218 50.9664621),6.9312218,50.9664621,1386,POI_shop,
node/8154858200,8154858200,Deluxe Car Service,POINT (6.9327292 50.9654917),6.9327292,50.9654917,1546,POI_shop,
node/8155953473,8155953473,Hello gorgeous,POINT (6.9449111 50.9338565),6.9449111,50.9338565,9846,POI_shop,
node/8158366354,8158366354,Rewes,POINT (6.9188043 50.9491556),6.9188043,50.9491556,8570,POI_shop,
node/8162807163,8162807163,Kölner Blumen,POINT (6.9176465 50.9365026),6.9176465,50.9365026,1425,POI_shop,
node/8180303929,8180303929,Kamps,POINT (6.8813745 50.9552431),6.8813745,50.9552431,234,POI_shop,
node/8181067636,8181067636,Haar Galerie,POINT (6.9421466 50.9315175),6.9421466,50.9315175,11153,POI_shop,
node/8181067637,8181067637,,POINT (6.9447689 50.9350943),6.9447689,50.9350943,13119,POI_shop,
node/8181067639,8181067639,Galeria Reisen,POINT (6.9447891 50.9350038),6.9447891,50.9350038,12960,POI_shop,
node/8181067640,8181067640,Sezen Yeyin,POINT (6.9447795 50.9350358),6.9447795,50.9350358,13038,POI_shop,
node/8181067641,8181067641,Aeroplan,POINT (6.9451853 50.9349507),6.9451853,50.9349507,12791,POI_shop,
node/8181067642,8181067642,glorious art,POINT (6.9448768 50.9342166),6.9448768,50.9342166,10809,POI_shop,
node/8181067643,8181067643,Johanna Roth,POINT (6.9449004 50.9339812),6.9449004,50.9339812,10136,POI_shop,
node/8188139576,8188139576,Einfach Schön,POINT (6.881323 50.9551535),6.881323,50.9551535,234,POI_shop,
node/8210071777,8210071777,24colours,POINT (6.9437003 50.9385314),6.9437003,50.9385314,15922,POI_shop,
node/8215025182,8215025182,Jessica Welt Dancewear,POINT (6.9208854 50.9145518),6.9208854,50.9145518,3869,POI_shop,
node/8233414558,8233414558,Cologne Dartshop,POINT (6.9510145 50.9737823),6.9510145,50.9737823,2641,POI_shop,
node/8242491620,8242491620,Doña pelos,POINT (6.9578915 50.9530534),6.9578915,50.9530534,8490,POI_shop,
node/8242684654,8242684654,Mercato Olio e Vino,POINT (6.8856871 50.9553746),6.8856871,50.9553746,804,POI_shop,
node/8253864159,8253864159,Cut World,POINT (6.9240447 50.9468957),6.9240447,50.9468957,8291,POI_shop,
node/8254554284,8254554284,,POINT (6.9663902 50.9775709),6.9663902,50.9775709,934,POI_shop,
node/28121900,28121900,,POINT (6.9686165 50.9410847),6.9686165,50.9410847,4375,POI_tourism,
node/36752479,36752479,,POINT (6.9036483 50.9328279),6.9036483,50.9328279,809,POI_tourism,
node/78605265,78605265,NS-Dokumentationszentrum,POINT (6.9502382 50.9405648),6.9502382,50.9405648,10879,POI_tourism,
node/215210722,215210722,Coloneum,POINT (6.8945892 50.9873937),6.8945892,50.9873937,535,POI_tourism,
node/246466024,246466024,,POINT (6.9782372 50.9634389),6.9782372,50.9634389,2003,POI_tourism,
node/246812980,246812980,Zum Feierabend,POINT (6.9205267 50.9962175),6.9205267,50.9962175,179,POI_tourism,pub
node/247388974,247388974,Merkenich,POINT (6.9593159 51.0251249),6.9593159,51.0251249,0,POI_tourism,
node/249755532,249755532,,POINT (6.8648682 51.0647081),6.8648682,51.0647081,0,POI_tourism,
node/249755652,249755652,,POINT (6.8634502 51.0652691),6.8634502,51.0652691,0,POI_tourism,
node/251203614,251203614,Dreizehn-Linden-Platz,POINT (6.8877395 50.9326773),6.8877395,50.9326773,245,POI_tourism,
node/254301923,254301923,,POINT (6.9643104 50.9329115),6.9643104,50.9329115,5088,POI_tourism,
node/258547188,258547188,Haus Wester,POINT (6.8866803 51.0187589),6.8866803,51.0187589,0,POI_tourism,
node/264062459,264062459,,POINT (6.8744262 51.064611),6.8744262,51.064611,0,POI_tourism,
node/266560570,266560570,Waldmuseum Haus des Waldes,POINT (7.0973606 50.8962534),7.0973606,50.8962534,0,POI_tourism,
node/280843747,280843747,Straßenbahnmuseum,POINT (7.0858538 50.9783938),7.0858538,50.9783938,0,POI_tourism,
node/291866803,291866803,Pension Helenenwall,POINT (6.973866 50.9334689),6.973866,50.9334689,3939,POI_tourism,
node/292002522,292002522,Hotel Chelsea,POINT (6.9354452 50.9339134),6.9354452,50.9339134,15208,POI_tourism,
node/306009142,306009142,,POINT (7.0387588 50.9759177),7.0387588,50.9759177,1,POI_tourism,
node/320884923,320884923,Haus Reimer,POINT (7.0350031 50.9817055),7.0350031,50.9817055,1,POI_tourism,
node/321802921,321802921,Köln Tourismus,POINT (6.9561476 50.9414622),6.9561476,50.9414622,16342,POI_tourism,
node/332418981,332418981,Kölnotel,POINT (6.9170924 50.9502534),6.9170924,50.9502534,9015,POI_tourism,
node/339674683,339674683,Erholungsgebiet Brücker Hardt,POINT (7.0991726 50.9352655),7.0991726,50.9352655,0,POI_tourism,
node/345792276,345792276,,POINT (6.8818788 50.920946),6.8818788,50.920946,0,POI_tourism,
node/347613341,347613341,,POINT (7.0236348 50.9621377),7.0236348,50.9621377,701,POI_tourism,
node/358479059,358479059,Erholungsgebiet Dünnwald,POINT (7.0453944 51.0038196),7.0453944,51.0038196,0,POI_tourism,
node/366730362,366730362,Hotel-Restaurant Bürgerhof,POINT (6.961539 50.9900446),6.961539,50.9900446,623,POI_tourism,
node/370166512,370166512,,POINT (7.038945 51.0184168),7.038945,51.0184168,0,POI_tourism,
node/370166513,370166513,,POINT (7.0353058 51.0180553),7.0353058,51.0180553,0,POI_tourism,
node/370166515,370166515,,POINT (7.0423501 51.0164286),7.0423501,51.0164286,0,POI_tourism,
node/370166521,370166521,,POINT (7.0351993 51.0167299),7.0351993,51.0167299,0,POI_tourism,
node/370166522,370166522,,POINT (7.0361358 51.0155316),7.0361358,51.0155316,0,POI_tourism,
